Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,UP_HELI_MAX_mean,UP_HELI_MAX_max,UP_HELI_MAX_min,GRPL_MAX_mean,GRPL_MAX_max,GRPL_MAX_min,WSPD10MAX_mean,WSPD10MAX_max,WSPD10MAX_min,W_UP_MAX_mean,W_UP_MAX_max,W_UP_MAX_min,W_DN_MAX_mean,W_DN_MAX_max,W_DN_MAX_min,RVORT1_MAX_mean,RVORT1_MAX_max,RVORT1_MAX_min,RVORT5_MAX_mean,RVORT5_MAX_max,RVORT5_MAX_min,UP_HELI_MAX03_mean,UP_HELI_MAX03_max,UP_HELI_MAX03_min,UP_HELI_MAX01_mean,UP_HELI_MAX01_max,UP_HELI_MAX01_min,UP_HELI_MIN_mean,UP_HELI_MIN_max,UP_HELI_MIN_min,REFL_COM_mean,REFL_COM_max,REFL_COM_min,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,REFD_MAX_mean,REFD_MAX_max,REFD_MAX_min,PSFC_mean,PSFC_max,PSFC_min,T2_mean,T2_max,T2_min,Q2_mean,Q2_max,Q2_min,TD2_mean,TD2_max,TD2_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,SBLCL-potential_mean,SBLCL-potential_max,SBLCL-potential_min,MLLCL-potential_mean,MLLCL-potential_max,MLLCL-potential_min,SBCAPE-potential_mean,SBCAPE-potential_max,SBCAPE-potential_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,MUCAPE-potential_mean,MUCAPE-potential_max,MUCAPE-potential_min,SBCINH-potential_mean,SBCINH-potential_max,SBCINH-potential_min,MLCINH-potential_mean,MLCINH-potential_max,MLCINH-potential_min,USHR1-potential_mean,USHR1-potential_max,USHR1-potential_min,VSHR1-potential_mean,VSHR1-potential_max,VSHR1-potential_min,USHR6-potential_mean,USHR6-potential_max,USHR6-potential_min,VSHR6-potential_mean,VSHR6-potential_max,VSHR6-potential_min,U_BUNK-potential_mean,U_BUNK-potential_max,U_BUNK-potential_min,V_BUNK-potential_mean,V_BUNK-potential_max,V_BUNK-potential_min,SRH03-potential_mean,SRH03-potential_max,SRH03-potential_min,SRH01-potential_mean,SRH01-potential_max,SRH01-potential_min,PSFC-potential_mean,PSFC-potential_max,PSFC-potential_min,T2-potential_mean,T2-potential_max,T2-potential_min,Q2-potential_mean,Q2-potential_max,Q2-potential_min,TD2-potential_mean,TD2-potential_max,TD2-potential_min,U10-potential_mean,U10-potential_max,U10-potential_min,V10-potential_mean,V10-potential_max,V10-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110428-0000_17_20_064_03,d01_REFL_COM_20110428-0000_17_20_064,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 20:00:00,20,20,4,-76.38421,36.92342,2146580.70268,136732.14223,15000.00000,15000.00000,18.02585,60.97606,0.18930,12.51546,25.04931,2.80068,12.13569,14.93984,9.87039,15.80722,29.68536,3.20974,-4.25428,-2.74839,-6.14449,0.00367,0.00694,0.00089,0.00275,0.00477,0.00011,17.94841,49.26888,0.00000,2.30556,5.59363,0.00000,-10.58917,0.00000,-33.58350,44.82680,56.24957,35.52687,38.99981,47.34301,26.78017,51.43945,53.85183,45.91483,100645.21875,100757.29688,100516.53906,293.97455,296.79355,290.48770,0.01421,0.01656,0.01153,292.40091,294.95264,289.29395,6.92674,9.80736,3.61049,5.46332,8.69536,1.07676,491.01569,667.49341,145.27000,667.72485,806.66620,407.23233,1835.90076,2411.48706,772.80267,2011.78308,2399.25098,1004.04706,2218.72681,2641.80762,1345.84814,-23.66374,-5.27969,-62.06027,-9.86939,-1.40238,-26.92219,8.03326,14.29858,-2.32703,15.32800,20.58809,8.95060,10.66279,14.76278,0.69173,25.75977,34.29631,19.05616,16.32709,19.42149,14.35555,16.66263,18.79112,12.74410,294.54153,433.19479,143.24231,230.52327,353.46512,26.95417,100552.89062,100757.01562,100464.33594,295.96628,299.46100,290.48334,0.01477,0.01683,0.01251,293.03174,295.20792,290.48367,0.99804,10.82217,-2.87520,5.67483,10.82807,-4.02246,35,0.63155,7.59859,5.89142,0.37505,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_17_065_00,d01_REFL_COM_20110428-0000_17_17_065,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 17:00:00,17,17,1,-76.49659,37.52654,2119270.55301,198262.23025,21000.00000,0.00000,9.09035,33.52441,0.00000,6.84421,15.56294,1.07871,11.00484,14.79615,9.14805,9.44908,21.26304,2.80701,-2.90107,-1.16182,-7.06264,0.00225,0.00421,0.00032,0.00192,0.00394,0.00048,10.79143,25.13988,0.06171,1.94562,3.62195,0.35796,-6.16247,-0.01213,-25.86904,48.21110,60.67542,35.02346,43.16431,52.01331,23.45233,48.97807,52.01331,43.54402,100594.02344,101052.38281,100334.35938,294.83652,297.44397,290.39432,0.01556,0.01736,0.01189,293.88095,295.67554,289.82144,5.56409,14.64931,-2.82253,4.25803,10.12468,-1.31956,398.37924,495.40292,353.00726,515.97003,568.91730,487.38431,1905.56653,2147.91333,1582.60596,1633.14526,1766.27161,1499.90417,1905.67188,2147.91333,1582.60596,-0.93386,0.00000,-3.55080,-0.01337,0.00000,-0.38320,11.26442,14.40957,9.06753,11.97471,14.55660,9.87946,13.07596,13.92196,12.28388,21.93487,24.00261,19.58248,17.15393,17.97753,16.48400,17.95869,18.33208,17.71572,184.89688,225.45654,155.48291,176.51302,197.26569,159.06122,100683.93750,100822.58594,100481.29688,296.93646,298.51208,291.86743,0.01624,0.01696,0.01267,294.61890,295.37057,290.77408,1.11261,1.92959,0.54040,9.79401,11.08195,8.52615,46,0.70449,9.18144,6.51621,-1.13818,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_20_066_00,d01_REFL_COM_20110428-0000_17_20_066,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 17:00:00,17,17,1,-76.59727,37.73888,2104551.39924,218515.14238,9000.00000,18000.00000,6.80223,21.98204,0.18197,6.68742,19.55870,0.62177,10.21202,12.36735,7.94710,9.08845,17.50670,3.06023,-2.83196,-0.77013,-5.97581,0.00233,0.00361,0.00142,0.00155,0.00271,0.00027,7.33212,25.77229,0.00000,0.97943,2.56379,0.00000,-6.87737,0.00000,-30.82397,48.43242,65.20258,35.98811,36.89110,49.97609,0.00000,48.50065,50.96893,37.33824,100655.30469,101106.79688,100201.87500,291.93735,295.55554,289.29626,0.01256,0.01583,0.01089,290.59067,294.25760,288.45993,5.94414,11.95236,0.59086,2.63872,6.60001,-1.01816,321.19940,518.60675,189.63144,549.02637,1064.36194,422.16949,1220.23779,1990.33313,182.40355,1064.11365,1651.04700,0.00000,1468.39392,1990.33313,1044.98633,-35.70374,0.00000,-198.52789,-36.59817,0.00000,-365.53680,8.33439,14.69383,0.16644,10.44295,13.34901,7.01844,12.60573,15.04920,6.69948,25.65857,31.61135,20.60059,18.26234,21.03664,16.60255,16.51533,19.11782,13.19804,209.87331,295.01968,149.39240,132.05132,225.73181,4.29593,100638.67969,100863.83594,100411.73438,294.98322,297.43698,290.48471,0.01518,0.01686,0.01185,293.52063,295.22372,289.73792,2.75412,7.73142,0.30581,6.88427,10.66111,1.90496,83,0.66404,12.18878,9.11352,-0.40471,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_20_066_01,d01_REFL_COM_20110428-0000_17_20_066,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,2,-76.54984,37.22500,2123631.91769,164930.77768,33000.00000,-39000.00000,2.86531,12.47679,0.00000,9.10616,21.64028,0.53151,10.36518,13.80431,8.55860,10.76322,23.00301,0.86792,-2.85162,-0.89035,-5.37469,0.00201,0.00360,0.00067,0.00207,0.00337,0.00025,2.87376,10.90016,0.00000,0.91405,1.74605,0.14221,-10.41857,0.00000,-31.28051,48.91215,72.44561,35.07196,41.76876,52.40498,26.07257,48.49518,52.40498,34.62140,100619.35938,100855.96094,100452.11719,293.34406,300.30164,289.12692,0.01406,0.01790,0.01091,292.24176,296.22409,288.43225,6.17516,9.24476,2.22452,2.95290,10.97789,-0.45546,286.13712,448.34195,214.02660,511.97614,666.09119,434.50104,1982.34460,2481.06714,1434.47778,1966.47107,2309.59863,1405.63538,2086.28369,2481.06714,1483.60828,-11.19833,0.00000,-75.75021,-7.23234,0.00000,-64.98254,8.66680,15.19967,-1.22769,15.51514,19.58884,-5.51078,13.20410,22.48491,8.78379,21.63431,23.93967,18.18364,17.13835,19.59344,12.46925,19.21306,20.56164,18.21992,290.78009,446.17102,208.37518,235.07408,338.81720,165.55011,100720.20312,100843.52344,100564.72656,295.10770,298.11514,290.92786,0.01562,0.01745,0.01256,293.94940,295.81323,290.63803,1.02216,4.31302,-2.73740,9.19057,13.38155,6.70357,73,0.96081,21.93714,6.08137,-1.18593,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_20_066_02,d01_REFL_COM_20110428-0000_17_20_066,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 19:00:00,19,19,3,-76.45383,37.05370,2136817.16410,148953.00070,18000.00000,-3000.00000,22.40666,55.23617,0.70194,20.36133,40.10021,1.24865,11.87600,14.14612,9.63075,14.36793,28.77450,1.92477,-4.31422,-1.77341,-7.60597,0.00306,0.00590,0.00053,0.00254,0.00393,0.00109,11.74678,29.93468,0.00000,1.31764,2.78441,0.03922,-15.31637,0.00000,-66.29169,50.32576,76.52987,36.85262,41.21979,53.89432,7.46297,51.16561,54.10765,36.73354,100655.31250,101054.96875,100478.35156,293.84991,296.47699,290.10583,0.01463,0.01657,0.01186,292.92242,294.96936,289.71246,4.99818,10.82217,0.01880,1.84954,6.96143,-4.02246,608.47095,726.85779,404.36600,701.28888,846.39819,536.84979,2724.43921,3323.18286,2496.77026,2406.86816,2736.49268,2109.07739,2726.69287,3323.18286,2496.77026,-1.68743,0.00000,-6.06859,-2.31421,0.00000,-9.44828,9.19849,13.11338,4.84613,12.89154,15.36028,10.48547,12.33224,14.65956,8.13111,21.05161,24.85614,17.98923,16.45741,18.41523,14.94034,18.83202,20.44083,17.99194,192.29578,262.67365,131.52861,164.50630,238.89003,116.95685,100600.41406,100731.86719,100480.49219,297.70032,301.35385,292.53174,0.01542,0.01811,0.01279,293.72083,296.37872,290.88782,1.40789,3.52393,-0.00606,10.37167,13.16406,8.59030,64,0.52530,9.82307,8.35863,1.33176,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_20_066_03,d01_REFL_COM_20110428-0000_17_20_066,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 20:00:00,20,20,4,-76.15674,36.76875,2170536.55659,125686.93144,27000.00000,-36000.00000,7.28470,25.15617,0.12513,10.13237,25.56406,0.61645,13.50412,20.03753,10.59915,11.92936,25.02349,1.11313,-3.18094,-1.22606,-7.18062,0.00262,0.00454,0.00083,0.00181,0.00290,0.00046,6.89661,17.52688,0.12286,1.03451,2.52259,0.39376,-5.55279,-0.09503,-23.76031,49.40866,73.17544,35.72966,43.60364,52.77680,19.95288,49.27172,53.04146,24.72668,100619.62500,100884.92969,100459.85156,296.10455,298.91541,293.49445,0.01525,0.01722,0.01179,293.57715,295.59186,289.61066,4.90734,9.45654,-0.84026,6.43463,11.08788,-0.53934,607.09912,759.15363,525.08868,713.43060,803.42279,656.76935,2600.29321,3291.99927,1818.93909,2196.86646,2602.68042,1929.11975,2609.02100,3291.99927,2022.93945,-4.49030,0.00000,-22.79745,-3.08494,0.00000,-13.44764,7.77867,11.48302,4.76517,13.86940,17.11033,10.02186,13.98153,15.71962,9.49323,20.75453,24.53034,15.29809,13.14920,15.87341,11.51633,16.48719,18.75562,15.89533,281.52271,359.45233,189.67126,216.33827,264.52206,138.33867,100566.38281,100673.81250,100499.85156,300.28781,301.16992,298.83945,0.01722,0.01884,0.01576,295.55362,297.01923,294.15698,-1.47918,0.49825,-2.41775,9.12876,13.38720,6.86302,83,0.63218,11.82537,9.16251,-1.52823,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_19_067_00,d01_REFL_COM_20110428-0000_17_19_067,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 17:00:00,17,17,1,-76.82023,37.96710,2079153.50256,237673.36962,69000.00000,48000.00000,5.38955,16.67130,0.03803,4.51622,20.03989,0.81630,9.80467,12.15029,7.70574,6.62007,17.50332,2.66055,-2.47751,-1.19023,-5.54749,0.00132,0.00272,0.00054,0.00086,0.00267,0.00015,2.36686,7.31945,0.00000,0.10613,1.58808,0.00000,-1.54768,0.00000,-19.04336,44.25576,57.30249,35.11949,40.67698,47.87069,30.96265,45.20173,50.99300,39.67298,100470.21875,100870.31250,100172.58594,292.19424,294.46072,289.79260,0.01244,0.01383,0.01097,290.41562,292.08182,288.54321,3.54344,10.72835,-0.62052,3.97266,6.75324,-0.87642,516.98474,754.39453,185.67467,1115.10059,1430.06824,421.65567,249.54292,1636.79370,0.00000,73.65694,1421.58423,0.00000,1003.99506,1636.79370,698.43652,-137.21205,0.00000,-292.56909,-28.23407,0.00000,-362.13403,8.84039,13.52471,0.82021,9.23206,12.97162,7.16579,13.77043,19.25159,9.81569,28.34303,32.15077,23.70032,18.87413,19.98133,17.31764,15.28714,16.89162,13.78251,160.60535,272.52576,69.20441,15.60920,236.27499,-22.45987,100527.18750,100827.78906,100292.49219,294.62024,296.62616,290.94147,0.01378,0.01629,0.01136,292.01059,294.67743,289.08563,3.16447,6.20612,0.77062,4.48382,8.98458,2.43983,227,0.58980,20.06991,16.20740,-0.04964,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_19_067_01,d01_REFL_COM_20110428-0000_17_19_067,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,2,-75.73823,38.22988,2161869.36859,290872.33539,75000.00000,51000.00000,14.07543,93.09473,0.00000,7.35945,27.87256,0.37589,10.79599,15.34430,6.83613,7.68265,22.29151,0.71677,-2.67196,-0.96105,-6.02071,0.00175,0.00643,0.00021,0.00151,0.00497,0.00026,7.07879,54.91623,0.00000,0.94391,6.96866,0.00000,-2.72981,0.00000,-29.62222,45.46758,74.91432,35.34182,39.90840,53.94035,0.00000,47.11197,53.94035,31.39654,100682.83594,101150.71094,100453.48438,291.76294,294.74683,288.94626,0.01279,0.01532,0.01093,290.87424,293.74716,288.45703,2.18892,12.97898,-4.97100,4.38149,9.09657,-1.14161,355.21762,819.13879,143.66075,708.91174,1617.11206,402.58621,666.51813,2028.26929,0.00000,739.85437,1774.24731,0.00000,1225.08398,2028.26929,13.27639,-20.44906,0.00000,-340.30576,-24.52488,0.00000,-383.65973,10.60391,16.05371,-1.82080,11.99629,24.10112,-5.36105,11.57425,18.03464,0.03918,25.08750,34.35389,-4.07710,17.33200,20.85004,14.30205,17.88848,20.73606,12.30705,204.89233,462.42343,22.93682,139.17151,356.78674,-57.53275,100677.25781,100887.78125,100458.32031,294.31799,298.39957,289.09415,0.01421,0.01695,0.01075,292.43530,295.33984,288.19186,0.99745,6.54479,-2.73403,7.38530,13.42283,0.67490,385,0.87126,34.83880,17.09968,0.75067,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_19_067_02,d01_REFL_COM_20110428-0000_17_19_067,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 19:00:00,19,19,3,-75.65380,37.94168,2177669.40905,262309.41266,24000.00000,-39000.00000,20.06750,93.57261,0.01255,13.09945,27.48049,1.86013,9.18962,13.00127,5.23604,12.57932,26.72078,0.59004,-3.52954,-1.04822,-7.25746,0.00188,0.00559,0.00002,0.00156,0.00413,0.00000,9.40969,49.82063,0.00000,1.12592,5.59948,0.00000,-11.64991,0.00000,-50.32828,46.01394,69.61935,35.73799,41.52086,50.96807,26.87157,49.15410,54.24657,36.72919,100678.21094,100855.13281,100536.10938,292.13882,293.87949,288.84192,0.01311,0.01415,0.01092,291.26801,292.48239,288.47516,2.48457,4.89564,0.29350,3.53121,7.23149,0.05654,194.87976,296.14590,136.27234,525.40887,771.19690,401.93271,90.20376,406.24341,0.00000,434.33832,1434.36169,0.00000,894.76917,2243.64575,0.00000,-163.84753,0.00000,-569.04547,-65.67303,0.00000,-394.14578,10.10204,22.54601,-1.18948,15.74360,25.55980,6.79746,8.95386,21.64138,-9.58442,26.14197,39.32502,11.27036,18.39527,23.80504,12.97208,18.96806,24.75515,13.73927,231.42075,663.95862,3.36508,171.73486,473.31973,-86.05400,100756.28125,101150.71094,100391.78906,292.27463,294.05450,289.38968,0.01337,0.01488,0.01131,291.57913,293.28186,288.99390,3.42752,12.97898,-5.58009,4.80138,10.68321,-1.14161,123,0.90868,20.99858,8.76670,1.34213,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_17_17_068_00,d01_REFL_COM_20110428-0000_17_17_068,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 17:00:00,17,17,1,-75.84364,38.44610,2146555.81020,311319.94343,9000.00000,-24000.00000,7.92096,25.16844,0.00000,5.30630,16.76915,0.21891,7.84714,9.64686,5.44623,8.10868,21.57576,2.13316,-2.55426,-1.11024,-3.81672,0.00185,0.00319,0.00054,0.00067,0.00208,0.00000,3.27847,7.91397,0.00000,0.34897,1.25254,0.04891,-5.34395,0.00000,-26.18577,45.00757,68.54978,35.54223,39.98447,50.07725,23.64373,45.47271,50.07725,36.95955,100727.53125,100887.78125,100549.03125,291.20737,291.76376,289.23132,0.01232,0.01308,0.01118,290.31921,291.25162,288.83261,2.40876,6.54479,-1.42235,5.17972,8.74615,2.29743,302.56680,453.23505,138.64647,581.81622,777.27875,398.79825,4.34156,94.18726,0.00000,40.84490,284.39377,0.00000,1036.77795,1140.34241,895.01440,-36.74440,0.00000,-488.13458,-153.59718,0.00000,-389.24155,2.86218,7.47105,-1.28310,11.59389,20.05742,6.96713,12.73824,19.38581,7.76751,30.73706,34.48345,28.12969,19.33006,20.89618,18.17153,17.17864,18.81218,15.82830,230.83691,335.48022,119.56801,97.40824,253.12599,17.01162,100803.46094,100919.93750,100687.23438,291.96078,293.03516,289.32010,0.01276,0.01380,0.01129,290.87466,292.10477,288.99332,4.01478,7.85576,1.04810,4.84154,7.40430,0.64194,60,0.87082,12.83487,6.30975,1.55606,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_18_18_069_00,d01_REFL_COM_20110428-0000_18_18_069,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,1,-82.04582,31.21349,1792260.22447,-600990.56918,21000.00000,-3000.00000,5.40438,24.41769,0.00000,5.71271,14.64259,0.11029,9.86131,10.77668,9.15285,6.62331,23.56672,1.03732,-1.50774,-0.84036,-3.29347,0.00088,0.00147,0.00032,0.00144,0.00268,0.00012,1.06865,6.17779,0.11446,0.49297,0.89327,0.07558,-6.12910,-0.12147,-16.45500,49.54446,67.98286,35.75365,42.87077,51.24012,27.33490,44.93324,51.95834,27.57635,101163.44531,101320.78125,101014.57812,296.86395,302.95865,293.19110,0.01514,0.01801,0.01330,293.55988,296.39035,291.58832,4.27619,8.00810,0.53358,-0.01184,8.73522,-4.35499,1000.68201,1037.77783,964.30249,989.97437,1030.65247,950.33893,3100.46436,3173.02002,2947.96875,2762.78711,2843.32275,2673.55811,3100.46436,3173.02002,2947.96875,0.00000,0.00000,0.00000,-0.18762,0.00000,-1.28491,3.34606,3.84483,2.91933,4.33176,4.79942,3.32845,9.54897,10.51865,8.80467,4.70940,5.27419,3.77306,12.31174,13.12941,11.54821,5.15986,5.60807,4.70733,90.95110,100.42026,74.73900,44.49543,48.09162,36.60667,101123.87500,101183.06250,100957.71094,303.65576,304.25888,302.83508,0.01716,0.01756,0.01658,295.60577,295.97815,295.06137,4.19553,4.74626,3.60959,8.61737,9.16647,8.14405,32,0.70738,7.57697,5.35567,0.42696,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_18_18_070_00,d01_REFL_COM_20110428-0000_18_18_070,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,1,-82.78640,31.58892,1714867.46123,-574368.26048,-30000.00000,12000.00000,0.87791,7.86240,0.00000,4.70225,17.73775,0.12421,5.66072,8.31936,3.66655,6.74411,24.80462,0.31930,-1.87558,-0.63655,-3.65598,0.00141,0.00342,0.00023,0.00065,0.00138,0.00016,1.02451,3.98438,0.00000,0.19927,0.51265,0.01294,-9.42928,-0.03130,-36.17406,46.13345,69.37704,35.25813,40.14222,50.71307,-13.61657,44.18359,50.90007,20.79909,100653.81250,101055.08594,100385.42188,293.83905,296.52252,292.22131,0.01219,0.01256,0.01172,290.14279,290.61859,289.53677,4.30296,8.01132,1.82103,0.61699,2.42499,-2.07203,760.85217,897.00507,650.27258,804.52795,956.60516,695.28235,0.00000,0.00000,0.00000,0.51193,17.64071,0.00000,1862.27222,2193.06152,1656.25012,0.00000,0.00000,0.00000,-12.72611,0.00000,-478.78241,6.00193,8.01245,3.37881,15.10551,17.98000,10.68535,13.63374,16.00493,11.48921,14.75827,16.22591,12.40739,17.29888,18.07045,16.49652,3.99945,4.72523,3.40842,234.41841,284.55750,136.03813,123.16905,177.90431,57.28741,100587.76562,100774.93750,100391.21875,294.41052,295.47397,292.56534,0.01139,0.01183,0.01082,289.08701,289.66684,288.29105,3.43775,4.59474,2.11221,-2.11124,-0.28001,-3.85853,74,0.89632,15.49088,6.86893,1.04263,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_18_19_071_00,d01_REFL_COM_20110428-0000_18_19_071,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,1,-82.10614,31.59787,1777801.32975,-560312.87756,30000.00000,33000.00000,2.05967,15.48886,0.00157,6.23662,15.38069,0.21857,6.69001,8.51225,5.10240,8.25523,23.92471,0.75461,-2.71055,-1.16738,-4.53769,0.00126,0.00350,0.00046,0.00137,0.00280,0.00059,0.38847,4.04982,0.00000,0.18981,0.85999,0.00000,-6.89634,-0.40867,-24.99911,48.88823,63.04462,36.49598,40.48612,50.12883,9.48434,43.88196,50.34049,27.46753,100962.70312,101398.28906,100684.11719,294.24814,297.01743,292.30045,0.01257,0.01299,0.01189,290.66840,291.19278,289.78537,4.73785,7.99259,2.24765,-1.64429,0.14820,-3.41792,661.98999,753.25641,536.78888,663.88812,746.47876,604.35486,75.08799,670.27649,0.00000,668.27893,1600.80750,90.75390,2242.26709,2379.77319,2102.04663,-169.81700,0.00000,-615.85040,-183.67415,-21.16845,-419.09967,2.28219,6.80110,-0.88745,17.91303,19.08293,16.36375,9.17576,13.58235,6.77252,16.93626,19.58348,14.47137,17.22194,18.02115,16.30018,6.55477,7.81600,5.43065,274.53738,326.90378,237.95868,192.15878,227.11879,138.41049,100938.03125,101123.81250,100763.81250,295.63589,298.27921,293.97156,0.01279,0.01494,0.01183,290.90891,293.37585,289.73804,4.98282,7.10864,2.89860,-2.61237,-1.27908,-3.73275,70,0.62304,11.14283,8.71577,1.13904,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_18_19_071_01,d01_REFL_COM_20110428-0000_18_19_071,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 19:00:00,19,19,2,-81.62430,31.38377,1827503.57028,-574050.46780,51000.00000,-12000.00000,2.21026,31.27938,0.00000,6.00066,25.48218,0.76496,9.41927,12.23596,6.70833,7.78242,29.74322,0.89770,-2.84143,-1.11000,-6.66125,0.00126,0.00439,0.00028,0.00149,0.00381,0.00012,1.20630,13.18109,0.00000,0.48175,2.97555,0.01073,-6.46901,-0.01385,-32.94671,46.23197,70.07710,35.38405,39.87093,50.18155,-9.01341,44.81200,52.87973,23.29250,101304.42188,101608.41406,101150.16406,295.36191,302.59528,292.90677,0.01470,0.01802,0.01313,293.12067,296.42053,291.37634,5.91575,11.18808,0.76649,-0.20590,6.53171,-3.95737,1003.14606,1282.39856,512.08795,1032.22217,1253.48804,653.29675,2387.10815,3353.08618,0.00000,2340.58765,2952.98853,790.76593,2854.25220,3353.08618,2237.77563,-78.28846,0.00000,-678.65796,-23.26353,0.00000,-184.85172,1.67419,4.40136,-2.30592,7.00577,17.46902,3.14922,9.61312,11.93915,6.94156,7.16454,16.23022,2.21225,12.52643,16.66536,9.31644,4.68768,5.88961,4.06959,130.53162,297.22388,53.28581,62.65055,180.70406,18.75744,101171.94531,101260.25781,101016.98438,302.27292,305.97281,295.73553,0.01614,0.01744,0.01263,294.58942,295.86923,290.75638,4.26614,6.57982,2.86137,5.55320,9.52684,-3.21953,144,0.71584,17.95536,12.53755,0.41855,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_18_20_072_00,d01_REFL_COM_20110428-0000_18_20_072,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 18:00:00,18,18,1,-80.92458,32.22577,1871907.42464,-468347.38281,18000.00000,0.00000,12.63239,36.40574,0.60462,7.39945,16.55677,0.53875,8.05102,9.65928,6.59521,14.81649,30.77787,2.19205,-3.70099,-1.59329,-6.94630,0.00184,0.00309,0.00031,0.00141,0.00288,0.00027,5.83466,16.41355,0.00000,0.56268,2.18194,0.00000,-6.48518,0.00000,-21.51600,50.83988,68.22176,37.50827,40.49793,52.06016,14.53427,48.52567,52.86328,32.16680,101130.76562,101324.88281,100731.71875,297.17740,298.89850,295.04242,0.01679,0.01777,0.01539,295.25076,296.17557,293.89487,3.94673,7.53888,-2.70828,0.05533,7.59867,-3.17598,905.00647,1067.76331,683.98395,939.90723,1050.48865,809.00110,2712.11206,3083.03125,2339.33350,2420.94263,2655.07446,2224.45117,2712.11206,3083.03125,2339.33350,-3.87328,0.00000,-19.23919,-2.32707,0.00000,-11.82619,6.07505,11.93810,1.84267,5.35263,7.23238,2.83684,9.42540,12.66637,6.72356,9.35705,10.29082,8.64048,15.61570,17.72990,13.14682,6.87262,8.13188,5.29348,122.16140,155.65979,100.72178,65.08913,110.21133,40.25259,101275.10938,101315.36719,101229.00781,301.71353,303.94382,297.61908,0.01682,0.01772,0.01611,295.30624,296.14969,294.62463,3.03776,6.24299,-0.93520,6.49867,7.19502,5.77688,40,0.75658,8.92010,5.83283,-1.40996,0,0,0,0,0,0
