Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,UP_HELI_MAX_mean,UP_HELI_MAX_max,UP_HELI_MAX_min,GRPL_MAX_mean,GRPL_MAX_max,GRPL_MAX_min,WSPD10MAX_mean,WSPD10MAX_max,WSPD10MAX_min,W_UP_MAX_mean,W_UP_MAX_max,W_UP_MAX_min,W_DN_MAX_mean,W_DN_MAX_max,W_DN_MAX_min,RVORT1_MAX_mean,RVORT1_MAX_max,RVORT1_MAX_min,RVORT5_MAX_mean,RVORT5_MAX_max,RVORT5_MAX_min,UP_HELI_MAX03_mean,UP_HELI_MAX03_max,UP_HELI_MAX03_min,UP_HELI_MAX01_mean,UP_HELI_MAX01_max,UP_HELI_MAX01_min,UP_HELI_MIN_mean,UP_HELI_MIN_max,UP_HELI_MIN_min,REFL_COM_mean,REFL_COM_max,REFL_COM_min,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,REFD_MAX_mean,REFD_MAX_max,REFD_MAX_min,PSFC_mean,PSFC_max,PSFC_min,T2_mean,T2_max,T2_min,Q2_mean,Q2_max,Q2_min,TD2_mean,TD2_max,TD2_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,SBLCL-potential_mean,SBLCL-potential_max,SBLCL-potential_min,MLLCL-potential_mean,MLLCL-potential_max,MLLCL-potential_min,SBCAPE-potential_mean,SBCAPE-potential_max,SBCAPE-potential_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,MUCAPE-potential_mean,MUCAPE-potential_max,MUCAPE-potential_min,SBCINH-potential_mean,SBCINH-potential_max,SBCINH-potential_min,MLCINH-potential_mean,MLCINH-potential_max,MLCINH-potential_min,USHR1-potential_mean,USHR1-potential_max,USHR1-potential_min,VSHR1-potential_mean,VSHR1-potential_max,VSHR1-potential_min,USHR6-potential_mean,USHR6-potential_max,USHR6-potential_min,VSHR6-potential_mean,VSHR6-potential_max,VSHR6-potential_min,U_BUNK-potential_mean,U_BUNK-potential_max,U_BUNK-potential_min,V_BUNK-potential_mean,V_BUNK-potential_max,V_BUNK-potential_min,SRH03-potential_mean,SRH03-potential_max,SRH03-potential_min,SRH01-potential_mean,SRH01-potential_max,SRH01-potential_min,PSFC-potential_mean,PSFC-potential_max,PSFC-potential_min,T2-potential_mean,T2-potential_max,T2-potential_min,Q2-potential_mean,Q2-potential_max,Q2-potential_min,TD2-potential_mean,TD2-potential_max,TD2-potential_min,U10-potential_mean,U10-potential_max,U10-potential_min,V10-potential_mean,V10-potential_max,V10-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110427-0000_21_21_186_00,d01_REFL_COM_20110427-0000_21_21_186,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-88.09493,37.94935,1119394.21724,36947.50660,111000.00000,117000.00000,4.84795,53.92578,0.00000,1.18176,4.79140,0.08866,5.94606,10.60226,2.48087,3.45915,10.45186,0.92101,-2.56887,-0.82114,-6.15467,0.00073,0.00340,0.00000,0.00088,0.00318,0.00000,1.09592,17.50841,0.00000,0.16116,1.34242,0.00000,-1.09028,0.00000,-7.52811,40.04139,54.38873,35.02947,35.12335,46.87706,0.00000,39.70204,49.68866,30.20657,98322.75781,98816.47656,97345.15625,289.25055,291.49194,283.83688,0.01115,0.01177,0.00853,288.39499,289.22906,283.83575,2.34484,9.16516,-2.57471,-0.02981,4.57013,-3.77204,314.45047,488.56546,164.74739,532.48041,1233.86560,413.80316,210.72580,413.93582,19.62826,138.76187,360.40695,0.00000,211.11185,413.93582,19.62826,-17.16716,0.00000,-146.41573,-15.97157,0.00000,-134.47398,-3.13864,4.18227,-9.59930,9.40948,15.09818,-3.03571,17.34453,28.41651,-0.37720,38.85490,47.70469,-1.90211,11.81924,14.63345,7.09705,10.92134,14.74461,5.79099,63.89996,209.98433,-40.51537,102.79087,188.52695,12.32775,98372.17969,98752.86719,97315.07812,290.23315,292.73849,284.35123,0.01123,0.01195,0.00854,288.51425,289.49606,284.35019,2.11946,5.21577,-4.37216,1.98953,8.69198,-3.91076,607,0.86236,56.20117,28.45452,-0.83170,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_187_00,d01_REFL_COM_20110427-0000_21_24_187,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-83.57359,38.10548,1504101.05106,119264.75700,12000.00000,15000.00000,10.92194,25.08836,0.00000,5.09591,7.85116,1.86815,7.21883,8.52824,6.43440,7.50588,11.95520,2.65358,-3.12214,-1.80526,-6.90678,0.00118,0.00205,0.00084,0.00083,0.00135,0.00052,1.15934,9.81729,0.00000,0.19710,1.06334,0.02948,-0.56121,0.00000,-3.18022,44.31089,57.65045,35.63115,39.12877,47.11663,17.52307,46.98875,49.17048,41.82547,97203.75781,97621.92188,96731.18750,287.84268,288.25089,286.48096,0.01039,0.01061,0.00932,287.14056,287.50220,285.53281,1.04441,2.38452,-0.97701,0.73411,2.57642,-1.95748,285.12491,315.89975,242.29338,754.40179,823.21387,665.55054,0.79240,1.90220,0.06801,0.00000,0.00000,0.00000,396.74466,567.60657,219.11917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.82218,11.13309,6.77337,14.51941,16.71408,12.93016,21.37739,24.85672,18.10322,26.20695,27.44990,22.44580,19.22183,20.12415,17.59962,14.72767,16.25007,13.01532,517.26691,586.93646,441.61942,144.35535,209.34196,94.85008,97581.70312,97895.92969,97135.08594,289.14658,289.71185,285.77664,0.01074,0.01105,0.00892,287.69702,288.20892,284.91098,0.94866,2.48862,-1.52746,4.26168,5.29755,3.16164,19,0.57262,5.51145,4.51842,-0.28166,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_187_01,d01_REFL_COM_20110427-0000_21_24_187,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 22:00:00,22,22,2,-83.42266,38.58589,1506768.55002,173802.93269,-3000.00000,45000.00000,4.47392,21.64986,0.01276,2.11312,5.86939,0.44688,4.58464,7.09004,3.29493,3.51294,12.93676,0.38046,-1.42418,-0.65413,-3.35418,0.00074,0.00144,0.00026,0.00045,0.00081,0.00017,0.61123,4.31526,0.00000,0.05425,0.31182,0.00000,-1.34328,0.00000,-9.51243,41.48054,62.53681,35.03864,37.79079,48.15762,19.98582,40.94907,48.15762,34.06566,96821.92969,97848.83594,96022.67969,288.30017,289.03333,287.75278,0.01058,0.01119,0.01043,287.36844,288.09839,287.08411,-2.15711,0.94384,-4.18048,1.61741,4.56702,-0.69090,351.57361,538.55371,194.46948,762.89551,934.79272,627.23297,0.01142,0.87249,0.00000,2.90797,36.24558,0.00000,416.83273,990.70557,144.36282,-0.00398,0.00000,-0.32613,-77.40683,0.00000,-453.89816,7.92800,11.37127,1.77320,22.11210,26.52846,19.50920,32.66460,37.27820,25.70840,31.83295,35.91998,28.82929,15.85163,17.67820,13.78919,17.07055,17.86965,15.73712,474.42163,600.48065,354.17902,329.53455,391.89224,279.53293,96971.30469,97988.14844,96207.48438,287.87784,288.39413,287.25714,0.01020,0.01048,0.00993,286.83884,287.31259,286.36029,-1.96760,1.19686,-3.57028,2.95140,4.58665,0.47597,82,0.90700,16.51396,6.95465,-1.29350,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_187_02,d01_REFL_COM_20110427-0000_21_24_187,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 23:00:00,23,23,3,-83.56833,39.06866,1484272.51438,223690.37464,-24000.00000,48000.00000,8.77742,29.60596,0.08483,6.25135,13.59883,0.92953,4.90138,6.31936,3.29464,7.77318,17.09730,0.89965,-1.77756,-0.84799,-2.83975,0.00106,0.00274,0.00044,0.00068,0.00158,0.00036,2.84309,12.57334,0.00000,0.20223,0.88215,0.00000,-6.27743,-0.02187,-20.14314,45.34423,67.99232,35.82978,39.30725,50.10001,7.03360,44.78409,50.10001,36.56004,96502.31250,96842.60938,96111.80469,287.90991,288.45255,287.62424,0.01053,0.01063,0.01038,287.24780,287.41013,287.00223,-1.00924,3.54565,-3.11943,2.09079,4.60539,-0.29385,358.90683,507.68536,260.10327,856.85242,940.64899,764.85938,0.14521,0.89650,0.00000,0.07235,2.93022,0.00000,565.41351,716.26599,238.80717,-0.00338,0.00000,-0.22987,-9.89075,0.00000,-342.69113,7.22012,8.57292,0.75526,15.22534,18.26697,-1.25446,30.45006,35.76626,22.95520,34.63958,38.01116,28.41822,15.05204,16.66163,13.59070,16.54272,17.41116,13.96115,363.64420,421.29874,262.45132,215.87212,257.42584,180.38541,96582.80469,96937.78125,96204.69531,289.05533,289.85147,288.00873,0.01069,0.01092,0.01031,287.48651,287.79413,286.94138,-1.69480,0.19560,-3.25943,3.93709,5.26686,2.67360,68,0.91669,16.39175,6.55024,-1.28656,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_187_03,d01_REFL_COM_20110427-0000_21_24_187,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-28 00:00:00,24,0,4,-83.61071,39.49755,1471701.66698,269461.55262,-9000.00000,51000.00000,20.82907,107.41920,0.00000,6.78794,18.85039,0.40371,6.16247,7.65025,4.33364,8.72294,20.09624,0.97612,-2.82446,-1.26961,-4.90063,0.00172,0.00750,0.00022,0.00087,0.00274,0.00034,12.77474,62.35896,0.00000,0.52207,2.67932,0.00000,-11.65445,-0.11714,-32.40499,46.64537,68.57840,35.12378,39.06339,52.07814,7.65505,47.12870,52.87791,39.64690,96069.71875,96549.81250,95553.48438,288.02417,288.47421,287.38721,0.01083,0.01099,0.01055,287.60565,287.87872,287.17062,-1.19191,4.61401,-6.48425,-2.54939,1.66848,-6.53880,281.93610,335.70612,217.75958,582.59607,749.15729,463.29254,3.09635,11.69091,0.00000,1.20503,4.73989,0.00000,113.42119,340.64191,0.00000,-0.29856,0.00000,-1.12488,0.00000,0.00000,0.00000,4.53756,7.63588,2.41722,14.73633,17.30706,13.27896,18.98870,25.46561,4.43076,37.64933,45.62694,23.25342,15.32675,18.58113,12.36156,15.16321,17.77953,10.54958,290.64261,413.82648,135.29506,168.49226,251.18660,107.91389,96345.17969,96862.03125,95870.13281,288.95462,289.83282,287.85294,0.01083,0.01148,0.01061,287.64639,288.54126,287.26981,0.11503,4.60068,-1.70094,0.18506,4.33245,-2.22493,199,0.91287,25.99237,10.61154,-1.21913,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_21_188_00,d01_REFL_COM_20110427-0000_21_21_188,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-81.80467,38.85464,1637261.33903,230862.61795,57000.00000,-18000.00000,18.15192,57.36658,0.00000,5.29613,13.54161,0.14615,13.79466,17.95202,9.52563,8.15976,14.21415,0.51894,-3.16107,-1.05698,-4.95491,0.00342,0.00610,0.00013,0.00243,0.00583,0.00015,16.66965,44.71597,0.00000,2.69763,8.31370,0.00000,-2.33207,0.00000,-11.30162,50.02510,71.10117,35.08731,40.59768,51.72591,17.88624,47.44325,51.73082,28.81649,97558.17188,98397.58594,96700.03906,292.26691,301.52145,289.31232,0.01231,0.01397,0.01154,289.79657,291.76151,288.75824,7.38379,17.20031,-1.96780,1.49754,15.34951,-4.56073,958.37927,1453.82495,626.24066,1073.81995,1511.45044,753.67303,554.14447,1741.46777,0.00000,524.36786,1454.78088,0.00000,1043.53760,1741.46777,558.67731,-30.39886,0.00000,-203.81837,-25.51834,0.00000,-197.33266,-3.94021,2.14726,-9.51081,15.76413,22.36474,8.24965,19.81282,23.19154,15.66435,19.74082,26.49432,10.30893,12.96013,16.54227,9.53646,15.58511,18.68888,13.19039,608.53290,906.83746,279.05948,220.63223,386.58621,94.27470,97475.47656,98052.52344,96928.50781,296.84857,300.90552,292.92661,0.01279,0.01430,0.01166,290.36847,292.11707,288.93094,2.31817,8.15647,-1.39795,4.30703,11.60982,-0.76570,190,0.94782,28.91216,9.21695,0.87953,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_23_189_00,d01_REFL_COM_20110427-0000_21_23_189,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-81.73884,39.21596,1634399.15690,271029.70467,33000.00000,24000.00000,11.69576,27.20748,1.06525,1.99420,3.91373,0.16130,12.24554,13.96764,9.87474,6.62953,9.50299,3.60366,-2.99594,-1.92600,-4.12039,0.00348,0.00551,0.00177,0.00166,0.00213,0.00082,14.80672,29.08578,1.93125,1.69445,3.01263,0.60915,-2.65493,-0.00240,-7.69076,45.49663,61.16901,35.03083,41.73713,48.71054,31.99777,48.18584,51.13132,44.53305,97598.50000,98225.56250,97239.35938,290.80759,292.25659,289.63007,0.01216,0.01265,0.01161,289.62030,290.21939,288.92126,7.17796,12.16043,1.63988,0.69470,5.93950,-2.23218,824.49438,930.91083,631.59503,951.20172,1038.07288,798.11072,39.37676,476.76447,0.00000,72.54086,684.69867,0.00000,774.35284,1087.46130,616.28235,-42.38429,0.00000,-244.63463,-51.86840,0.00000,-230.99013,-5.29895,-3.95320,-7.47726,17.99026,20.47137,15.05167,18.94441,22.25984,16.77077,22.62134,23.95142,21.45409,15.59023,16.78547,13.24107,15.03004,15.76097,14.24852,800.80078,967.62628,630.65698,261.01083,303.17368,198.69177,97515.99219,97939.02344,97108.30469,294.76627,295.84122,293.83057,0.01220,0.01366,0.01161,289.65677,291.35745,288.88974,3.42775,5.41483,2.21885,2.20198,2.95387,1.49516,90,0.50058,12.16506,10.53115,1.19699,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_23_189_01,d01_REFL_COM_20110427-0000_21_23_189,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 22:00:00,22,22,2,-82.19475,39.06989,1599588.18731,247146.01871,-18000.00000,-9000.00000,1.98773,16.34103,0.00000,1.75187,6.17080,0.11100,5.94886,7.42880,3.97004,3.73447,13.77519,0.36719,-1.77359,-0.88715,-2.63865,0.00098,0.00167,0.00035,0.00077,0.00138,0.00003,0.11647,0.90191,0.00000,0.10716,0.33126,0.00000,-0.16924,0.00000,-5.02132,41.79107,59.64002,35.28670,37.94753,46.97091,26.11112,40.21603,47.33095,30.79939,97375.53125,97770.73438,96958.70312,290.41663,290.79770,289.44708,0.01180,0.01205,0.01146,289.13159,289.45209,288.67892,-0.36248,4.22174,-3.64378,3.83127,7.22067,0.91766,291.14200,368.87524,190.10635,861.37903,1040.11572,610.72070,0.06195,1.06328,0.00000,5.85961,20.55156,0.00000,235.32561,344.20154,46.24257,-0.00617,0.00000,-0.25032,-140.85100,0.00000,-362.81366,7.38430,12.92417,1.97642,24.43349,26.10677,19.21610,21.12098,29.45435,7.94645,26.52687,37.35577,17.79384,18.58848,23.46796,16.70638,15.72275,19.03639,13.00980,742.58710,1104.15564,306.71539,376.01535,500.50583,149.31366,97480.75781,97920.00000,97082.65625,289.38052,289.91879,289.04599,0.01143,0.01186,0.01121,288.65369,289.28510,288.35019,-0.44475,5.27447,-3.20081,1.03354,3.51773,-1.12454,76,0.91234,17.02543,6.97078,-0.98640,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_23_189_02,d01_REFL_COM_20110427-0000_21_23_189,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 23:00:00,23,23,3,-82.31939,39.25850,1584885.88552,265331.10416,-15000.00000,15000.00000,1.04366,4.26406,0.05079,2.29441,4.19848,0.38367,4.41752,5.43134,3.10889,3.17795,6.49479,1.16431,-1.75396,-1.15775,-2.54517,0.00059,0.00108,0.00027,0.00016,0.00034,0.00000,0.02739,0.09787,0.00000,0.01349,0.04265,0.00000,-3.83989,-0.09893,-10.69875,44.34779,57.74851,36.26988,38.07733,45.75903,24.96859,42.03933,45.75903,36.93024,97036.13281,97322.22656,96851.43750,289.11444,289.38483,288.74796,0.01127,0.01149,0.01102,288.36386,288.69626,288.02151,-3.31004,-1.37217,-4.82995,1.86880,3.07695,0.48321,207.07304,232.53020,187.66418,718.75250,761.67999,676.89551,0.49000,1.28499,0.00000,17.26670,32.56929,1.40792,358.70859,520.08948,246.35161,-0.12830,0.00000,-0.37536,-321.21173,0.00000,-374.96793,5.67268,7.31167,4.17391,24.24412,25.30588,22.98772,28.80602,30.01156,26.80995,29.60891,30.25772,28.56625,17.83819,18.39187,17.08620,16.78364,17.11341,16.35295,495.71533,542.78259,421.68542,324.41049,332.39752,312.66843,97143.41406,97395.89844,96963.94531,289.30362,289.71689,288.81897,0.01129,0.01157,0.01097,288.40860,288.82089,287.95685,2.02355,2.81277,1.04208,2.49136,2.93227,1.75665,30,0.48781,6.62103,5.77983,-0.73675,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_21_190_00,d01_REFL_COM_20110427-0000_21_21_190,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-81.38315,39.20135,1664459.98080,275913.55150,-6000.00000,-9000.00000,6.97630,41.39286,0.00000,4.53841,11.80927,0.18592,9.70364,12.43019,6.55679,4.91676,11.12162,0.76854,-1.86821,-0.53659,-3.22229,0.00176,0.00360,0.00018,0.00223,0.00363,0.00059,7.15822,32.43573,0.00000,1.61832,4.16554,0.23919,-1.67411,0.00000,-9.05990,47.66159,63.33520,35.32196,39.44710,50.13684,20.42687,43.05775,50.44943,24.79839,97258.53125,97739.87500,96628.66406,295.31155,300.17719,291.49307,0.01347,0.01512,0.01234,291.12735,292.90347,289.80161,5.18895,11.32470,-2.86889,1.87108,9.73548,-2.04854,794.16620,1151.68848,567.35736,1033.71179,1256.00476,871.53235,1097.51343,1494.46362,525.27228,966.34106,1250.35461,532.79785,1113.08435,1494.46362,820.85895,-31.95490,-3.90589,-57.08756,-15.97834,-0.86146,-38.48812,-1.31750,3.73083,-4.54190,16.76367,20.00052,10.94861,23.73792,27.84823,19.69865,22.05412,23.79542,18.11790,13.39538,15.33267,11.92585,16.16938,17.84524,14.76167,554.56653,780.24933,326.82565,223.64311,305.82193,125.47095,97336.16406,97841.82812,96756.31250,296.57339,298.61536,295.02393,0.01402,0.01435,0.01341,291.79037,292.23749,291.14340,1.20158,2.86034,-1.53523,4.13846,8.13651,1.79315,61,0.32048,9.06319,8.58516,1.07685,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_191_00,d01_REFL_COM_20110427-0000_21_24_191,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-81.93136,39.59917,1609491.19693,308939.68912,54000.00000,75000.00000,7.42862,31.51655,0.00000,1.85642,6.49602,0.12691,11.66763,13.97548,8.24119,4.88193,9.22037,1.72513,-2.16363,-0.95227,-3.44031,0.00314,0.00483,0.00014,0.00119,0.00271,0.00041,9.28442,28.67593,0.00000,1.11545,2.37208,0.00000,-1.50810,0.00000,-11.38232,42.51188,59.66567,35.05251,38.29257,51.36589,0.00000,45.67540,51.55478,36.71179,97267.03125,97775.88281,96687.21875,289.28442,291.08853,287.93082,0.01113,0.01218,0.01016,288.18652,289.60300,286.86456,3.76862,12.12566,-4.10838,2.40800,7.05796,-2.66301,582.40686,914.41656,435.33548,800.94995,1011.20593,621.69501,0.51263,7.75892,0.00000,0.02100,1.76367,0.00000,416.45773,829.47064,11.04221,-0.62622,0.00000,-150.02620,-0.45877,0.00000,-120.65621,-5.02409,0.90666,-8.15980,16.17811,20.43084,-3.66320,17.88596,21.97910,14.71803,25.43540,29.54109,20.55390,16.38931,19.14361,15.12739,15.77162,18.50014,14.13718,767.64227,1031.88391,383.43979,178.64659,322.10779,38.53713,97205.07031,97522.12500,96710.13281,292.28445,294.67599,289.51602,0.01155,0.01231,0.00989,288.75183,289.73685,286.45721,4.30127,5.93821,1.68148,2.97007,6.68490,1.43203,263,0.77282,25.88711,16.42874,0.86786,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_191_01,d01_REFL_COM_20110427-0000_21_24_191,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 22:00:00,22,22,2,-80.74803,39.98974,1698226.39658,372586.54482,78000.00000,84000.00000,28.45286,147.04349,0.00000,6.16456,25.39481,0.19239,13.83876,21.69829,8.77405,8.27662,17.11713,0.50080,-2.04147,-0.20526,-5.06876,0.00311,0.00814,0.00000,0.00222,0.00685,0.00000,24.02221,111.18489,0.00000,2.87056,11.28493,0.00000,-1.98388,0.00000,-17.18003,47.06073,74.31871,35.02582,41.06657,58.05300,23.03273,49.86084,58.05300,28.49762,96469.18750,97596.13281,95437.53125,291.56668,298.04285,284.49289,0.01268,0.01537,0.00878,290.03333,293.17068,284.49124,4.73276,17.53956,-3.84203,3.27104,18.62719,-4.25773,702.26422,1000.34888,445.25687,887.64001,1092.44153,625.69446,1045.53638,1724.99341,0.00000,840.37744,1366.12634,0.00000,1175.44495,1724.99341,188.77316,-22.48390,0.00000,-210.47765,-19.95924,0.00000,-186.61914,-1.37619,4.22517,-8.50273,15.81027,20.96177,11.29033,19.94199,26.00690,14.46004,19.19945,28.06627,11.67454,12.72200,17.48236,8.34656,15.57308,17.91912,13.53872,523.92816,972.79425,331.63037,196.14960,325.67963,92.94257,96385.63281,97346.65625,95609.50781,295.68930,298.79105,288.68896,0.01386,0.01505,0.01063,291.43265,292.85251,287.45056,0.90708,5.63470,-4.62064,5.59361,10.17063,0.07939,716,0.90304,49.94325,21.45323,1.30744,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_191_02,d01_REFL_COM_20110427-0000_21_24_191,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 23:00:00,23,23,3,-79.67062,40.63830,1770289.94526,462877.55322,72000.00000,96000.00000,38.31355,128.54662,0.00000,9.44640,22.82851,0.05247,15.51711,25.90807,7.02000,9.96806,20.40189,0.52652,-2.41077,-0.12673,-6.12496,0.00267,0.00649,0.00000,0.00203,0.00590,0.00000,22.84431,70.61325,0.00000,2.11125,6.14338,0.00000,-0.48107,0.00000,-6.55973,45.23027,70.63336,35.05610,41.00371,56.08025,0.00000,50.18493,56.08025,26.39722,96227.89062,97482.93750,93478.09375,291.67514,297.95816,283.58704,0.01241,0.01461,0.00873,289.64944,292.26953,283.58475,1.97982,21.01593,-4.29744,7.82498,18.99630,-0.88202,884.63519,1319.12207,221.42230,1062.92603,1464.13647,453.70215,1068.59033,1949.49585,483.61313,837.29614,1530.01758,326.82816,1068.59033,1949.49585,483.61313,-19.68199,0.00000,-92.15674,-15.89805,0.00000,-96.18004,1.82245,6.34591,-2.34221,14.51923,19.62478,-2.70900,19.08297,23.81652,13.15234,15.81450,27.65910,10.37761,9.95980,15.58819,7.55711,15.07731,18.19984,12.05380,338.63754,511.20947,151.19841,162.27672,250.31187,85.62492,95952.37500,97144.64062,93108.03125,296.27020,299.46014,287.86108,0.01362,0.01557,0.01106,291.08167,293.20670,287.85828,-1.38534,2.66163,-4.73303,7.41010,10.75405,2.97951,891,0.88011,53.55113,25.42421,1.46120,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_24_191_03,d01_REFL_COM_20110427-0000_21_24_191,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-28 00:00:00,24,0,4,-78.56514,41.58703,1834599.92414,586551.02099,60000.00000,141000.00000,24.13825,101.44965,0.00000,7.84028,30.29593,0.02586,14.92432,26.45049,7.31710,8.99482,20.99411,0.33669,-2.35597,-0.33390,-6.09910,0.00286,0.00975,0.00000,0.00196,0.00676,0.00000,19.81388,100.00410,0.00000,2.11481,15.63732,0.00000,-1.00650,0.00000,-12.07443,45.59460,74.12834,35.00599,41.21918,60.29278,32.63097,51.02374,61.31635,33.20281,94239.57812,96694.47656,92816.76562,290.15689,293.97968,285.74438,0.01204,0.01446,0.00933,288.79724,292.11481,285.03479,2.36300,18.73848,-6.16738,8.41276,20.56440,-0.52844,417.34210,998.87878,186.30457,605.95471,1212.61560,438.21368,1089.36914,1631.60938,207.08290,1029.29700,1566.22607,226.41422,1220.28992,1631.60938,367.39380,-15.61237,0.00000,-116.40295,-6.76765,0.00000,-74.72781,3.82390,13.09309,-5.64165,15.96315,26.47539,11.67334,15.26927,21.33166,7.84928,17.08036,27.58047,10.37841,11.61605,19.71958,7.50918,15.41165,19.23459,13.41243,342.81149,547.57190,55.07726,201.03505,302.26788,35.28593,94033.73438,96296.44531,92613.34375,293.18359,296.19113,290.58331,0.01379,0.01457,0.01247,290.97302,292.02032,289.53360,-1.06711,5.57166,-5.14630,7.77580,12.79429,-0.15336,744,0.92231,51.64358,19.95732,1.31398,0,0,0,0,0,0
d01_REFL_COM_20110427-0000_21_21_192_00,d01_REFL_COM_20110427-0000_21_21_192,NCARSTORM,d01,2011-04-27 00:00:00,2011-04-27 21:00:00,21,21,1,-81.41654,39.45934,1655579.29942,303111.73769,-15000.00000,15000.00000,21.28169,40.81926,0.19489,2.39564,4.48389,0.20513,11.39555,12.87015,9.31871,7.83561,9.75576,3.76099,-3.46153,-1.49648,-4.48829,0.00397,0.00665,0.00081,0.00161,0.00303,0.00068,21.94690,39.36101,0.00000,2.39371,4.19725,0.00000,-4.43139,0.00000,-10.05488,44.80679,59.53654,36.01315,37.61361,49.38212,18.53385,47.00877,50.46952,34.45206,97483.06250,97959.46875,96658.18750,291.65958,294.59012,290.80161,0.01243,0.01395,0.01207,289.93640,291.64285,289.44870,6.20353,9.86279,1.18341,1.24977,4.14126,-2.31402,703.93597,899.06555,587.65948,901.64679,993.16309,812.00275,616.33405,1005.38550,0.00000,478.92419,761.05048,0.00000,860.45917,1005.38550,715.36584,-43.05286,0.00000,-102.28409,-37.15609,0.00000,-109.55510,-3.61107,-1.44055,-5.19453,17.06791,19.14728,15.24907,19.88796,21.72083,18.07479,23.11289,25.61980,20.42966,14.69719,15.40682,14.31924,16.62422,18.69017,15.70041,550.11682,693.88214,451.47189,209.17441,238.86298,183.26147,97492.45312,97842.75000,96903.97656,295.45374,296.43130,294.17474,0.01356,0.01419,0.01203,291.28204,292.03561,289.41589,3.29872,4.44276,2.29019,3.14588,3.82269,2.68098,38,0.43679,7.53763,6.78058,-1.00671,0,0,0,0,0,0
