Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110428-0000_34_35_295_01,d01_REFL_COM_20110428-0000_34_35_295,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,2,-79.20175,29.32460,2106476.97043,-745534.16946,27000.00000,27000.00000,41.42437,49.80549,25.77965,4.16575,6.42351,0.65452,-7.53535,5.40639,-10.72158,1860.36707,2118.42700,912.74774,69,0.50794,10.29119,8.86475,-0.48993,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_35_296_00,d01_REFL_COM_20110428-0000_34_35_296,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,1,-77.48206,30.04888,2248332.95528,-625831.78089,-6000.00000,-18000.00000,37.47098,47.32683,-2.44668,3.92848,6.04580,1.95087,9.91093,11.61427,7.17721,1232.61365,1374.86694,1056.85901,24,0.40415,5.77350,5.28099,0.00000,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_35_296_01,d01_REFL_COM_20110428-0000_34_35_296,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,2,-77.64170,29.99002,2235082.65250,-636129.93548,-9000.00000,-6000.00000,42.83988,51.43155,27.37216,2.73936,5.68086,0.88981,8.96339,11.61259,5.58009,1452.56335,1766.21570,1006.89545,47,0.76376,9.82388,6.34130,0.71803,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_34_297_00,d01_REFL_COM_20110428-0000_34_34_297,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,1,-76.10500,32.11546,2314435.29576,-369127.51461,33000.00000,9000.00000,38.18590,51.83675,0.00000,1.36485,12.41623,-4.92082,8.08348,18.58969,-6.50504,1154.99438,1532.08862,315.44659,557,0.78970,40.68986,24.96302,0.23660,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_34_298_00,d01_REFL_COM_20110428-0000_34_34_298,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,1,-71.52497,37.57237,2533777.27801,330496.14567,60000.00000,96000.00000,38.74357,52.78403,22.79922,4.18530,9.21950,-0.24101,7.93363,16.76466,2.96080,203.58806,556.68872,0.00000,368,0.90647,39.20492,16.55525,0.39649,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_35_299_00,d01_REFL_COM_20110428-0000_34_35_299,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 10:00:00+00:00,34,10,1,-71.05368,38.22179,2549614.02052,411562.51675,0.00000,12000.00000,40.87905,49.98467,22.87021,1.50868,6.09370,-1.04298,7.42913,9.49105,4.75676,7.17810,216.03392,0.00000,120,0.86637,19.42382,9.70015,-0.41019,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_34_35_299_01,d01_REFL_COM_20110428-0000_34_35_299,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,2,-70.53957,38.23463,2591279.78790,427454.05436,45000.00000,0.00000,37.76528,49.40657,24.55309,4.30640,7.03662,1.15432,8.57998,14.82854,5.31399,202.51497,402.50952,0.00000,70,0.84758,15.48305,8.21632,-1.34279,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_300_00,d01_REFL_COM_20110428-0000_35_35_300,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-85.37497,25.75254,1585838.34110,-1264807.17531,21000.00000,0.00000,40.91502,47.70135,26.40178,-0.77868,1.79915,-3.84679,-7.62973,-5.60771,-9.32415,464.54602,1088.18457,0.00000,50,0.80710,10.56522,6.23782,-1.35076,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_301_00,d01_REFL_COM_20110428-0000_35_35_301,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-77.83079,29.55709,2229596.26028,-687587.43999,-15000.00000,-18000.00000,44.17397,49.87441,31.05639,2.10195,4.57547,-1.75557,10.81895,14.04916,7.07536,1486.30237,1812.59143,1335.17065,33,0.81910,8.56880,4.91553,-1.20658,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_302_00,d01_REFL_COM_20110428-0000_35_35_302,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-77.72436,30.47921,2213503.93224,-585333.91895,-27000.00000,63000.00000,40.02414,49.85515,26.70042,5.08856,9.26911,2.57755,-6.28908,-2.63222,-10.38545,1319.99707,1809.64319,0.62823,121,0.96776,26.07195,6.56672,0.37624,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_303_00,d01_REFL_COM_20110428-0000_35_35_303,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-77.26688,30.72039,2249074.88065,-548090.39526,-21000.00000,-9000.00000,41.93797,49.15033,22.40948,4.48376,6.44416,3.33566,-5.36913,-0.37009,-7.30802,1452.34448,1670.54492,1138.39099,35,0.60284,7.44650,5.94130,1.25216,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_304_00,d01_REFL_COM_20110428-0000_35_35_304,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-75.82095,32.06507,2341699.64991,-367236.03664,9000.00000,-63000.00000,38.13836,53.58839,0.00000,0.55038,11.06533,-6.58896,7.30028,12.37207,-6.46389,1166.37488,1593.47351,255.66522,403,0.86896,38.27016,18.93909,0.99302,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_305_00,d01_REFL_COM_20110428-0000_35_35_305,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-76.11466,32.71390,2295571.15376,-305376.44224,3000.00000,-9000.00000,39.94701,47.25770,19.44377,9.51134,10.93312,8.19936,-0.52188,0.03888,-1.84345,254.77020,700.40723,23.93267,35,0.85369,9.31004,4.84847,0.18069,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_306_00,d01_REFL_COM_20110428-0000_35_35_306,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-75.08695,33.54419,2361911.78448,-190489.82983,9000.00000,63000.00000,37.27366,51.71876,26.56194,2.87392,7.64130,-1.21783,9.54179,14.43987,0.66491,926.00610,1116.15259,294.68439,158,0.67945,21.42947,15.72329,-0.95723,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_307_00,d01_REFL_COM_20110428-0000_35_35_307,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-74.81620,34.06744,2369419.53089,-127823.12279,27000.00000,96000.00000,39.11407,53.53619,0.00000,3.94807,10.43408,-3.09058,5.57540,14.83767,-0.27941,330.33902,1256.43787,10.26136,400,0.92684,43.18787,16.21465,0.81242,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_308_00,d01_REFL_COM_20110428-0000_35_35_308,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-71.52961,37.12635,2549092.75811,283695.13756,24000.00000,3000.00000,40.06287,50.15142,30.31840,3.62633,6.93476,1.46404,8.74929,12.62288,6.11800,539.71136,655.16516,216.11938,64,0.69502,11.76918,8.46189,-1.01265,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_309_00,d01_REFL_COM_20110428-0000_35_35_309,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-71.04464,37.68753,2569455.11124,356028.52238,27000.00000,-6000.00000,41.56692,51.32968,10.54882,4.33393,6.75842,-0.17431,7.63747,13.19537,5.06623,462.35352,545.23462,249.92332,52,0.71446,10.48986,7.33949,0.58016,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_35_35_310_00,d01_REFL_COM_20110428-0000_35_35_310,NCARSTORM,d01,2011-04-28 00:00:00+00:00,2011-04-29 11:00:00+00:00,35,11,1,-70.34801,38.88787,2583082.70793,500956.23172,0.00000,-3000.00000,39.11217,50.25739,0.00000,1.65420,5.30216,-1.46990,8.55562,11.11580,5.95382,2.04831,115.71219,0.00000,358,0.19839,25.79956,25.28676,-1.51081,0,0,0,0,0,0
